Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
130,Wednesday Aug 31,boxscore,MIA,,TBR,L,1,2,10,55-75,4,27.5,Adam,Nance,Beeks,3:07,N,7420,.00,----,
131,Friday Sep 2,boxscore,MIA,@,ATL,L,1,8,,55-76,4,29.0,Morton,Alcantara,,2:57,N,42161,.00,-----,
132,Saturday Sep 3,boxscore,MIA,@,ATL,L-wo,1,2,,55-77,4,29.0,Matzek,Okert,,3:05,N,42405,.00,------,
133,Sunday Sep 4,boxscore,MIA,@,ATL,L,1,7,,55-78,4,29.0,Fried,López,,2:59,D,42360,.00,-------,
134,Tuesday Sep 6,boxscore,MIA,@,PHI,L-wo,2,3,,55-79,4,29.0,Robertson,Nance,,3:06,N,17145,.00,--------,
135,Wednesday Sep 7,boxscore,MIA,@,PHI,L,3,4,,55-80,4,30.5,Falter,Rogers,Brogdon,3:02,N,17755,.00,---------,
136,Thursday Sep 8,boxscore,MIA,@,PHI,W,6,5,,56-80,4,30.0,Floro,Robertson,,3:04,N,19073,.00,+,
137,Friday Sep 9,boxscore,MIA,,NYM,W,6,3,,57-80,4,29.5,Cabrera,Peterson,Floro,3:05,N,12692,.00,++,
138,Saturday Sep 10,boxscore,MIA,,NYM,L,3,11,,57-81,4,30.0,Carrasco,López,,3:13,N,17441,.00,-,
139,Sunday Sep 11,boxscore,MIA,,NYM,L,3,9,,57-82,4,31.0,Walker,Luzardo,,3:01,D,13234,.00,--,
140,Monday Sep 12 (1),boxscore,MIA,,TEX,L,2,3,,57-83,4,30.5,Hernández,Okert,Leclerc,3:00,D,5095,.00,---,
141,Monday Sep 12 (2),boxscore,MIA,,TEX,W,10,6,,58-83,4,30.5,Hoeing,Alexy,,3:09,N,5242,.00,+,
142,Tuesday Sep 13,boxscore,MIA,,PHI,L,1,2,,58-84,4,30.5,Falter,Alcantara,Robertson,2:34,N,5801,.00,-,
143,Wednesday Sep 14,boxscore,MIA,,PHI,L,1,6,,58-85,4,30.5,Gibson,Cabrera,,3:12,N,5632,.00,--,
144,Thursday Sep 15,boxscore,MIA,,PHI,W,5,3,,59-85,4,30.5,López,Syndergaard,Floro,3:02,N,7877,.00,+,
145,Friday Sep 16,boxscore,MIA,@,WSN,L,4,5,,59-86,4,31.5,Edwards,Sulser,Finnegan,3:00,N,24931,.00,-,
146,Saturday Sep 17,boxscore,MIA,@,WSN,L,3,5,,59-87,4,32.5,Harvey,Brigham,Finnegan,3:02,D,34179,.00,--,
147,Sunday Sep 18,boxscore,MIA,@,WSN,W,3,1,,60-87,4,32.5,Alcantara,Sánchez,,2:27,D,31638,.00,+,
148,Monday Sep 19,boxscore,MIA,,CHC,W,10,3,,61-87,4,32.5,Cabrera,Miley,,2:57,N,8315,.00,++,
149,Tuesday Sep 20,boxscore,MIA,,CHC,L,1,2,,61-88,4,33.5,Alzolay,Okert,Hughes,2:48,N,7972,.00,-,
150,Wednesday Sep 21,boxscore,MIA,,CHC,L,3,4,,61-89,4,33.5,Thompson,Okert,,2:47,N,8753,.00,--,
151,Friday Sep 23,boxscore,MIA,,WSN,W,5,2,,62-89,4,33.5,Garrett,Gray,Floro,2:41,N,12240,.00,+,
152,Saturday Sep 24,boxscore,MIA,,WSN,W,4,1,,63-89,4,32.5,Alcantara,Fedde,Floro,2:18,N,16099,.00,++,
153,Sunday Sep 25,boxscore,MIA,,WSN,L,1,6,,63-90,4,33.5,Sánchez,Cabrera,,3:09,D,13042,.00,-,
154,Tuesday Sep 27,boxscore,MIA,@,NYM,W,6,4,,64-90,4,32.5,López,Carrasco,Floro,3:17,N,29067,.00,+,
155,Wednesday Sep 28,boxscore,MIA,@,NYM,L-wo,4,5,10,64-91,4,33.5,Smith,Floro,,3:26,N,28228,.00,-,
156,Thursday Sep 29,boxscore,MIA,@,MIL,W,4,2,,65-91,4,33.0,Nance,Peralta,Floro,3:08,N,23122,.00,+,
157,Friday Sep 30,boxscore,MIA,@,MIL,L,0,1,,65-92,4,33.0,Burnes,Alcantara,Williams,2:28,N,31945,.00,-,
158,Saturday Oct 1,boxscore,MIA,@,MIL,W,4,3,,66-92,4,33.0,Nance,Williams,Bleier,3:28,N,30686,.00,+,
159,Sunday Oct 2,boxscore,MIA,@,MIL,W,4,3,12,67-92,4,33.0,Brazoban,Gott,Scott,4:12,D,31053,.00,++,
160,Monday Oct 3,boxscore,MIA,,ATL,W,4,0,,68-92,4,32.0,Luzardo,Elder,,2:29,N,10767,.00,+++,
161,Tuesday Oct 4,boxscore,MIA,,ATL,L,1,2,,68-93,4,33.0,Odorizzi,Garrett,Jansen,3:09,N,14138,.00,-,
162,Wednesday Oct 5,boxscore,MIA,,ATL,W,12,9,,69-93,4,32.0,Nardi,Chavez,Floro,3:40,D,12195,.00,+,

1,Thursday Apr 7,boxscore,MIL,@,CHC,L,4,5,,0-1,4,1.0,Givens,Ashby,Robertson,3:18,D,35112,.98,-,
2,Saturday Apr 9,boxscore,MIL,@,CHC,L,0,9,,0-2,4,2.0,Steele,Woodruff,,3:28,D,30369,.95,--,
3,Sunday Apr 10,boxscore,MIL,@,CHC,W,5,4,,1-2,4,1.0,Cousins,Norris,Hader,3:03,D,32858,.92,+,
4,Monday Apr 11,boxscore,MIL,@,BAL,L,0,2,,1-3,5,1.5,Baumann,Houser,López,3:24,D,44461,.87,-,
5,Tuesday Apr 12,boxscore,MIL,@,BAL,W,5,4,,2-3,3,1.5,Milner,Bautista,Hader,3:38,N,11814,.82,+,
6,Wednesday Apr 13,boxscore,MIL,@,BAL,W,4,2,,3-3,3,1.0,Boxberger,López,Hader,3:04,N,12704,.83,++,
7,Thursday Apr 14,boxscore,MIL,,STL,W,5,1,,4-3,2,0.5,Woodruff,Wainwright,,3:04,D,42794,1.05,+++,
8,Friday Apr 15,boxscore,MIL,,STL,L,1,10,,4-4,3,1.0,Mikolas,Peralta,,3:10,N,26874,1.04,-,
9,Saturday Apr 16,boxscore,MIL,,STL,L,1,2,,4-5,4,2.0,Matz,Houser,Gallegos,2:55,N,26356,1.01,--,
10,Sunday Apr 17,boxscore,MIL,,STL,W,6,5,,5-5,4,1.0,Cousins,Hudson,Hader,3:51,D,23001,.99,+,
11,Monday Apr 18,boxscore,MIL,,PIT,W,6,1,,6-5,3,0.5,Lauer,Thompson,,2:44,N,21512,1.02,++,
12,Tuesday Apr 19,boxscore,MIL,,PIT,W,5,2,,7-5,2,0.5,Burnes,Brubaker,Hader,2:29,N,22747,1.03,+++,
13,Wednesday Apr 20,boxscore,MIL,,PIT,W,4,2,,8-5,2,0.5,Woodruff,Keller,Hader,2:55,D,20790,1.08,++++,
14,Friday Apr 22,boxscore,MIL,@,PHI,L,2,4,,8-6,2,1.0,Nelson,Ashby,Knebel,3:20,N,29285,1.06,-,
15,Saturday Apr 23,boxscore,MIL,@,PHI,W,5,3,,9-6,2,1.0,Houser,Wheeler,Hader,2:57,D,30612,1.04,+,
16,Sunday Apr 24,boxscore,MIL,@,PHI,W,1,0,,10-6,1,Tied,Williams,Knebel,Hader,2:49,N,26175,1.08,++,
17,Monday Apr 25,boxscore,MIL,,SFG,L,2,4,,10-7,1,Tied,McGee,Cousins,Doval,3:01,N,21186,1.11,-,
18,Tuesday Apr 26,boxscore,MIL,@,PIT,W,12,8,,11-7,1,up 1.0,Suter,Fletcher,Hader,3:29,N,8493,1.15,+,
19,Wednesday Apr 27,boxscore,MIL,@,PIT,W,3,1,,12-7,1,up 1.0,Gott,Crowe,Hader,3:01,N,8331,1.23,++,
20,Thursday Apr 28,boxscore,MIL,@,PIT,W,3,2,,13-7,1,up 1.0,Milner,Stratton,Williams,3:08,D,8332,1.21,+++,
21,Friday Apr 29,boxscore,MIL,,CHC,W,11,1,,14-7,1,up 2.0,Houser,Hendricks,,3:15,N,29062,1.21,++++,
22,Saturday Apr 30,boxscore,MIL,,CHC,W,9,1,,15-7,1,up 3.0,Lauer,Steele,,3:03,N,37263,1.22,+++++,
23,Sunday May 1,boxscore,MIL,,CHC,L,0,2,,15-8,1,up 2.0,Stroman,Burnes,Robertson,2:43,D,35137,1.26,-,
24,Tuesday May 3,boxscore,MIL,,CIN,W,6,3,,16-8,1,up 2.5,Woodruff,Mahle,Williams,3:10,N,21961,1.16,+,
25,Wednesday May 4,boxscore,MIL,,CIN,W,18,4,,17-8,1,up 2.5,Peralta,Gutierrez,,3:46,N,25413,1.19,++,
26,Thursday May 5,boxscore,MIL,,CIN,W,10,5,,18-8,1,up 2.5,Houser,Greene,,3:05,D,21715,1.21,+++,
27,Friday May 6,boxscore,MIL,@,ATL,W,6,3,,19-8,1,up 2.5,Lauer,McHugh,Hader,3:15,N,36307,1.23,++++,
28,Saturday May 7,boxscore,MIL,@,ATL,L,2,3,,19-9,1,up 2.5,Fried,Burnes,Jansen,2:57,N,37857,1.20,-,
29,Sunday May 8,boxscore,MIL,@,ATL,L,2,9,,19-10,1,up 2.5,Morton,Ashby,,2:52,D,36551,1.21,--,
30,Monday May 9,boxscore,MIL,@,CIN,L,5,10,,19-11,1,up 2.0,Cessa,Woodruff,,3:18,N,10046,1.18,---,
31,Tuesday May 10,boxscore,MIL,@,CIN,W,5,4,,20-11,1,up 3.0,Peralta,Greene,Hader,3:50,N,10445,1.20,+,
32,Wednesday May 11,boxscore,MIL,@,CIN,L,11,14,,20-12,1,up 2.0,Díaz,Houser,,3:26,D,11851,1.18,-,
33,Friday May 13,boxscore,MIL,@,MIA,W,2,1,,21-12,1,up 3.5,Williams,Scott,Hader,2:53,N,9110,1.21,+,
34,Saturday May 14,boxscore,MIL,@,MIA,L,3,9,,21-13,1,up 2.5,Rogers,Lauer,,3:30,N,12941,1.23,-,
35,Sunday May 15,boxscore,MIL,@,MIA,W,7,3,,22-13,1,up 2.5,Woodruff,Hernández,Ashby,3:33,D,11729,1.24,+,
36,Monday May 16,boxscore,MIL,,ATL,W,1,0,,23-13,1,up 3.0,Peralta,Anderson,Hader,2:31,N,25880,1.23,++,
37,Tuesday May 17,boxscore,MIL,,ATL,L,0,3,,23-14,1,up 2.5,Davidson,Houser,Jansen,3:14,N,28910,1.26,-,
38,Wednesday May 18,boxscore,MIL,,ATL,W-wo,7,6,11,24-14,1,up 3.5,Kelley,Chavez,,4:03,D,27014,1.25,+,
39,Friday May 20,boxscore,MIL,,WSN,W,7,0,,25-14,1,up 4.0,Lauer,Fedde,,2:46,N,29609,1.24,++,
40,Saturday May 21,boxscore,MIL,,WSN,W,5,1,,26-14,1,up 4.0,Woodruff,Corbin,Hader,3:13,N,34837,1.18,+++,
41,Sunday May 22,boxscore,MIL,,WSN,L,2,8,,26-15,1,up 3.0,Sanchez,Peralta,,3:03,D,39822,1.18,-,
42,Monday May 23,boxscore,MIL,@,SDP,L-wo,2,3,10,26-16,1,up 2.0,García,Sánchez,,3:54,N,31504,1.26,--,
43,Tuesday May 24,boxscore,MIL,@,SDP,W,4,1,,27-16,1,up 3.0,Burnes,Snell,Williams,3:14,N,39834,1.25,+,
44,Wednesday May 25,boxscore,MIL,@,SDP,W,2,1,,28-16,1,up 3.5,Perdomo,Darvish,Williams,3:05,D,27831,1.26,++,
45,Thursday May 26,boxscore,MIL,@,STL,W,4,3,,29-16,1,up 4.5,Lauer,Wainwright,Hader,3:21,N,35107,1.40,+++,
46,Friday May 27,boxscore,MIL,@,STL,L,2,4,,29-17,1,up 3.5,VerHagen,Woodruff,Helsley,2:54,N,39077,1.39,-,
47,Saturday May 28,boxscore,MIL,@,STL,L,3,8,,29-18,1,up 2.5,Liberatore,Houser,,2:45,D,45594,1.45,--,
48,Sunday May 29,boxscore,MIL,@,STL,W,8,0,,30-18,1,up 3.5,Burnes,Mikolas,,2:48,D,44169,1.38,+,
49,Monday May 30 (1),boxscore,MIL,@,CHC,W,7,6,,31-18,1,up 4.0,Sánchez,Norris,Hader,3:17,D,39305,1.19,++,
50,Monday May 30 (2),boxscore,MIL,@,CHC,W,3,1,,32-18,1,up 4.0,Ashby,Espinoza,Hader,2:52,N,28620,1.14,+++,
51,Tuesday May 31,boxscore,MIL,@,CHC,L,7,8,,32-19,1,up 3.0,Givens,Boxberger,Robertson,3:33,N,30596,1.14,-,
52,Wednesday Jun 1,boxscore,MIL,@,CHC,L-wo,3,4,10,32-20,1,up 2.0,Leiter,Milner,,3:03,N,33398,1.19,--,
53,Thursday Jun 2,boxscore,MIL,,SDP,W-wo,5,4,,33-20,1,up 3.0,Strzelecki,Rogers,,3:20,N,21451,1.27,+,
54,Friday Jun 3,boxscore,MIL,,SDP,L,0,7,,33-21,1,up 2.0,Musgrove,Burnes,,3:03,N,30019,1.23,-,
55,Saturday Jun 4,boxscore,MIL,,SDP,L,0,4,,33-22,1,up 1.5,Gore,Ashby,,2:43,D,37376,1.26,--,
56,Sunday Jun 5,boxscore,MIL,,SDP,L,4,6,10,33-23,1,up 0.5,Hill,Gott,Rogers,3:30,D,32285,1.32,---,
57,Tuesday Jun 7,boxscore,MIL,,PHI,L,2,3,,33-24,1,up 0.5,Brogdon,Hader,Knebel,3:00,N,27109,1.21,----,
58,Wednesday Jun 8,boxscore,MIL,,PHI,L,0,10,,33-25,1,up 0.5,Nola,Houser,,2:50,N,29353,1.27,-----,
59,Thursday Jun 9,boxscore,MIL,,PHI,L,3,8,,33-26,1,up 0.5,Domínguez,Burnes,,4:01,D,27306,1.24,------,
60,Friday Jun 10,boxscore,MIL,@,WSN,L,5,11,,33-27,2,0.5,Fedde,Ashby,,3:15,N,26111,1.19,-------,
61,Saturday Jun 11,boxscore,MIL,@,WSN,L,6,8,,33-28,2,1.5,Corbin,Lauer,,3:02,D,25265,1.16,--------,
62,Sunday Jun 12,boxscore,MIL,@,WSN,W,4,1,,34-28,2,0.5,Milner,Espino,Hader,3:11,D,22549,1.17,+,
63,Tuesday Jun 14,boxscore,MIL,@,NYM,L,0,4,,34-29,2,2.5,Bassitt,Houser,,2:39,N,28495,1.27,-,
64,Wednesday Jun 15,boxscore,MIL,@,NYM,W,10,2,,35-29,2,1.5,Burnes,Peterson,,3:11,N,25422,1.22,+,
65,Thursday Jun 16,boxscore,MIL,@,NYM,L,4,5,,35-30,2,2.0,Smith,Suter,Díaz,3:26,N,25002,1.25,-,
66,Friday Jun 17,boxscore,MIL,@,CIN,W,5,4,,36-30,2,1.0,Lauer,Detwiler,Boxberger,2:53,N,21147,1.11,+,
67,Saturday Jun 18,boxscore,MIL,@,CIN,W,7,3,,37-30,2,1.0,Alexander,Ashcraft,,3:21,D,25071,1.12,++,
68,Sunday Jun 19,boxscore,MIL,@,CIN,W,6,3,,38-30,1,Tied,Houser,Minor,Williams,3:06,D,25001,1.18,+++,
69,Monday Jun 20,boxscore,MIL,,STL,W,2,0,,39-30,1,up 1.0,Burnes,Mikolas,Hader,2:46,N,28100,1.49,++++,
70,Tuesday Jun 21,boxscore,MIL,,STL,L,2,6,,39-31,1,Tied,Thompson,González,,3:13,N,30208,1.49,-,
71,Wednesday Jun 22,boxscore,MIL,,STL,L,4,5,,39-32,2,1.0,Oviedo,Lauer,Cabrera,3:06,N,27986,1.47,--,
72,Thursday Jun 23,boxscore,MIL,,STL,W,6,4,,40-32,1,Tied,Alexander,Hudson,Hader,3:01,D,32550,1.50,+,
73,Friday Jun 24,boxscore,MIL,,TOR,L,4,9,,40-33,1,Tied,Manoah,Houser,,3:16,N,32166,1.18,-,
74,Saturday Jun 25,boxscore,MIL,,TOR,W,5,4,,41-33,1,Tied,Burnes,Kikuchi,Hader,3:10,D,34768,1.10,+,
75,Sunday Jun 26,boxscore,MIL,,TOR,W,10,3,,42-33,1,up 1.0,Gustave,Berríos,,2:51,D,35503,1.13,++,
76,Tuesday Jun 28,boxscore,MIL,@,TBR,W,5,3,,43-33,1,up 0.5,Woodruff,Wisler,Hader,3:21,N,13742,1.17,+++,
77,Wednesday Jun 29,boxscore,MIL,@,TBR,W,5,3,,44-33,1,up 1.5,Boxberger,Faucher,Hader,4:00,D,15481,1.22,++++,
78,Thursday Jun 30,boxscore,MIL,@,PIT,L,7,8,,44-34,1,up 1.0,Brubaker,Suter,De Los Santos,3:00,N,14134,1.24,-,
79,Friday Jul 1,boxscore,MIL,@,PIT,W,19,2,,45-34,1,up 2.0,Burnes,Contreras,,3:34,N,20409,1.28,+,
80,Saturday Jul 2,boxscore,MIL,@,PIT,L,4,7,,45-35,1,up 1.0,Wilson,Ashby,Bednar,2:56,D,26505,1.25,-,
81,Sunday Jul 3,boxscore,MIL,@,PIT,W,2,0,,46-35,1,up 2.0,Woodruff,Thompson,Hader,3:08,D,17578,1.25,+,
82,Monday Jul 4,boxscore,MIL,,CHC,W-wo,5,2,10,47-35,1,up 3.0,Boxberger,Effross,,3:29,D,41981,1.22,++,
83,Tuesday Jul 5,boxscore,MIL,,CHC,L,3,8,,47-36,1,up 3.0,Swarmer,Alexander,,3:03,N,30561,1.20,-,
84,Wednesday Jul 6,boxscore,MIL,,CHC,L,1,2,,47-37,1,up 3.0,Givens,Hader,Robertson,3:13,D,32696,1.21,--,
85,Friday Jul 8,boxscore,MIL,,PIT,W,4,3,,48-37,1,up 3.5,Ashby,Brubaker,Hader,3:01,N,29471,1.11,+,
86,Saturday Jul 9,boxscore,MIL,,PIT,L,3,4,,48-38,1,up 3.5,De Jong,Boxberger,Bednar,3:14,D,35384,1.09,-,
87,Sunday Jul 10,boxscore,MIL,,PIT,L,6,8,,48-39,1,up 2.5,Stratton,Gott,,3:31,D,32967,1.11,--,
88,Tuesday Jul 12,boxscore,MIL,@,MIN,W,6,3,,49-39,1,up 2.0,Gustave,Winder,Hader,3:02,N,37183,1.05,+,
89,Wednesday Jul 13,boxscore,MIL,@,MIN,L-wo,1,4,,49-40,1,up 2.0,Duran,Hader,,3:20,D,38802,1.10,-,
90,Thursday Jul 14,boxscore,MIL,@,SFG,W,3,2,10,50-40,1,up 3.0,Gott,Doval,Williams,3:52,N,26994,1.18,+,
91,Friday Jul 15,boxscore,MIL,@,SFG,L-wo,5,8,,50-41,1,up 2.0,Long,Hader,,3:34,N,28244,1.09,-,
92,Saturday Jul 16,boxscore,MIL,@,SFG,L,1,2,,50-42,1,up 1.0,Brebbia,Suter,Leone,2:49,D,41279,1.11,--,
93,Sunday Jul 17,boxscore,MIL,@,SFG,L,5,9,,50-43,1,up 0.5,Webb,Ashby,,2:49,D,30584,1.10,---,
94,Friday Jul 22,boxscore,MIL,,COL,W-wo,6,5,13,51-43,1,up 1.5,Suter,Bird,,4:44,N,33357,1.01,+,
95,Saturday Jul 23,boxscore,MIL,,COL,W,9,4,,52-43,1,up 1.5,Woodruff,Ureña,,3:13,N,31694,1.01,++,
96,Sunday Jul 24,boxscore,MIL,,COL,W,10,9,,53-43,1,up 2.5,Suter,Colomé,Hader,4:17,D,36465,1.01,+++,
97,Monday Jul 25,boxscore,MIL,,COL,L,0,2,,53-44,1,up 2.0,Freeland,Ashby,Bard,2:50,N,25194,.98,-,
98,Tuesday Jul 26,boxscore,MIL,,MIN,W-wo,7,6,,54-44,1,up 3.0,Hader,Duffey,,3:30,N,28596,.99,+,
99,Wednesday Jul 27,boxscore,MIL,,MIN,W,10,4,,55-44,1,up 3.0,Burnes,Archer,,3:27,D,35914,.95,++,
100,Friday Jul 29,boxscore,MIL,@,BOS,W,4,1,,56-44,1,up 3.0,Woodruff,Bello,Hader,3:27,N,34193,.95,+++,
101,Saturday Jul 30,boxscore,MIL,@,BOS,W,9,4,,57-44,1,up 4.0,Lauer,Pivetta,,3:49,D,35867,.92,++++,
102,Sunday Jul 31,boxscore,MIL,@,BOS,L,2,7,,57-45,1,up 3.0,Winckowski,Ashby,,2:58,D,35231,.85,-,
103,Tuesday Aug 2,boxscore,MIL,@,PIT,L,3,5,,57-46,1,up 2.0,Holderman,Burnes,Crowe,3:02,N,12401,.82,--,
104,Wednesday Aug 3,boxscore,MIL,@,PIT,L-wo,7,8,,57-47,1,up 1.5,Crowe,Williams,,3:49,N,13084,.85,---,
105,Thursday Aug 4,boxscore,MIL,@,PIT,L-wo,4,5,10,57-48,1,Tied,Underwood,Bush,,3:22,D,13485,.87,----,
106,Friday Aug 5,boxscore,MIL,,CIN,W,5,1,,58-48,1,Tied,Lauer,Dugger,Williams,3:14,N,33239,.93,+,
107,Saturday Aug 6,boxscore,MIL,,CIN,L,5,7,,58-49,2,1.0,Farmer,Ashby,,3:30,N,35784,.97,-,
108,Sunday Aug 7,boxscore,MIL,,CIN,L,2,4,10,58-50,2,2.0,Strickland,Williams,Detwiler,3:47,D,40063,.97,--,
109,Tuesday Aug 9,boxscore,MIL,,TBR,W,5,3,,59-50,2,1.0,Peralta,Yarbrough,Bush,2:46,N,30030,.98,+,
110,Wednesday Aug 10,boxscore,MIL,,TBR,W-wo,4,3,10,60-50,2,1.0,Williams,Thompson,,3:03,D,30644,.95,++,
111,Friday Aug 12,boxscore,MIL,@,STL,L,1,3,,60-51,2,1.5,Montgomery,Lauer,Helsley,2:53,N,45669,1.39,-,
112,Saturday Aug 13,boxscore,MIL,@,STL,W,3,2,10,61-51,2,0.5,Williams,Gallegos,Bush,3:01,N,45905,1.46,+,
113,Sunday Aug 14,boxscore,MIL,@,STL,L,3,6,,61-52,2,1.5,Mikolas,Rogers,,2:17,D,44142,1.41,-,
114,Monday Aug 15,boxscore,MIL,,LAD,L,0,4,,61-53,2,2.0,Urías,Peralta,,3:12,N,27084,.99,--,
115,Tuesday Aug 16,boxscore,MIL,,LAD,W-wo,5,4,11,62-53,2,2.0,Suter,Kimbrel,,3:52,N,32948,1.00,+,
116,Wednesday Aug 17,boxscore,MIL,,LAD,L,1,2,,62-54,2,3.0,Gonsolin,Lauer,Kimbrel,2:49,N,30259,1.01,-,
117,Thursday Aug 18,boxscore,MIL,,LAD,W,5,3,,63-54,2,3.0,Burnes,Heaney,Williams,2:58,D,37403,1.01,+,
118,Friday Aug 19,boxscore,MIL,@,CHC,L,7,8,,63-55,2,4.0,Rucker,Milner,Hughes,2:54,D,39962,1.04,-,
119,Saturday Aug 20,boxscore,MIL,@,CHC,L-wo,5,6,11,63-56,2,5.0,Uelmen,Strzelecki,,3:51,D,35994,1.02,--,
120,Sunday Aug 21,boxscore,MIL,@,CHC,W,5,2,,64-56,2,5.0,Suter,Wick,Rogers,3:04,D,34525,1.03,+,
121,Monday Aug 22,boxscore,MIL,@,LAD,W,4,0,,65-56,2,5.0,Lauer,Urías,,3:02,N,37091,1.01,++,
122,Tuesday Aug 23,boxscore,MIL,@,LAD,L,1,10,,65-57,2,5.5,Gonsolin,Burnes,,3:02,N,53222,1.06,-,
123,Wednesday Aug 24,boxscore,MIL,@,LAD,L,6,12,,65-58,2,5.5,Heaney,Houser,,3:07,N,47216,1.06,--,
124,Friday Aug 26,boxscore,MIL,,CHC,L,3,4,10,65-59,2,6.0,Newcomb,Williams,Rodríguez,3:16,N,33549,1.01,---,
125,Saturday Aug 27,boxscore,MIL,,CHC,W,7,0,,66-59,2,6.0,Rogers,Wick,,3:04,N,40901,.93,+,
126,Sunday Aug 28,boxscore,MIL,,CHC,W,9,7,,67-59,2,6.0,Lauer,Newcomb,Williams,3:24,D,39035,.91,++,
127,Monday Aug 29,boxscore,MIL,,PIT,W-wo,7,5,,68-59,2,6.0,Williams,Crowe,,3:32,N,23009,1.03,+++,
128,Tuesday Aug 30,boxscore,MIL,,PIT,L,2,4,,68-60,2,6.0,Banuelos,Boxberger,De Jong,2:43,N,24764,1.03,-,
129,Wednesday Aug 31,boxscore,MIL,,PIT,W,6,1,,69-60,2,6.0,Rogers,Yajure,,3:16,D,25240,.99,+,
130,Thursday Sep 1,boxscore,MIL,@,ARI,L,0,5,,69-61,2,6.5,Kelly,Woodruff,,2:28,N,10495,1.01,-,
131,Friday Sep 2,boxscore,MIL,@,ARI,L,1,2,,69-62,2,7.5,Nelson,Lauer,Kennedy,2:51,N,13488,.95,--,
132,Saturday Sep 3,boxscore,MIL,@,ARI,W,8,6,10,70-62,2,7.5,Williams,Mantiply,Rogers,4:12,N,22138,.87,+,
133,Sunday Sep 4,boxscore,MIL,@,ARI,L,1,5,,70-63,2,8.5,Gallen,Alexander,,2:39,D,20274,1.00,-,
134,Monday Sep 5,boxscore,MIL,@,COL,W,6,4,,71-63,2,7.5,Houser,Feltner,Williams,3:15,D,32627,.99,+,
135,Tuesday Sep 6,boxscore,MIL,@,COL,L-wo,7,10,10,71-64,2,8.5,Bard,Rogers,,3:01,N,22329,1.08,-,
136,Wednesday Sep 7,boxscore,MIL,@,COL,L,4,8,,71-65,2,9.5,Freeland,Lauer,,2:35,D,20278,.98,--,
137,Thursday Sep 8 (1),boxscore,MIL,,SFG,W,2,1,,72-65,2,8.0,Burnes,Junis,Williams,2:20,D,,.81,+,
138,Thursday Sep 8 (2),boxscore,MIL,,SFG,W,4,2,,73-65,2,8.0,Strzelecki,Young,Rogers,3:08,D,23019,.91,++,
139,Friday Sep 9,boxscore,MIL,,CIN,L,2,8,,73-66,2,8.0,Lodolo,Alexander,,2:42,N,33660,1.03,-,
140,Saturday Sep 10,boxscore,MIL,,CIN,W,5,1,,74-66,2,8.0,Houser,Anderson,,2:34,N,34615,.86,+,
141,Sunday Sep 11,boxscore,MIL,,CIN,W,7,6,,75-66,2,8.0,Woodruff,Dunn,Williams,3:05,D,42482,.99,++,
142,Tuesday Sep 13,boxscore,MIL,@,STL,W,8,4,,76-66,2,7.0,Perdomo,Montgomery,,3:07,N,42047,1.14,+++,
143,Wednesday Sep 14,boxscore,MIL,@,STL,L,1,4,,76-67,2,8.0,Wainwright,Burnes,Helsley,3:10,N,46459,1.21,-,
144,Friday Sep 16,boxscore,MIL,,NYY,W-wo,7,6,,77-67,2,7.5,Rogers,Holmes,,4:09,N,36011,1.16,+,
145,Saturday Sep 17,boxscore,MIL,,NYY,W,4,1,,78-67,2,8.0,Woodruff,Taillon,Williams,2:56,N,41210,1.23,++,
146,Sunday Sep 18,boxscore,MIL,,NYY,L,8,12,,78-68,2,8.0,Cole,Milner,,3:46,D,35964,1.29,-,
147,Monday Sep 19,boxscore,MIL,,NYM,L,2,7,,78-69,2,8.5,Scherzer,Burnes,,2:49,N,25671,1.19,--,
148,Tuesday Sep 20,boxscore,MIL,,NYM,L,5,7,,78-70,2,8.5,Rodríguez,Rogers,Díaz,3:19,N,26319,1.04,---,
149,Wednesday Sep 21,boxscore,MIL,,NYM,W,6,0,,79-70,2,7.5,Gott,Walker,,2:47,D,25204,.93,+,
150,Thursday Sep 22,boxscore,MIL,@,CIN,W,5,1,,80-70,2,7.5,Woodruff,Greene,,2:50,N,9889,.96,++,
151,Friday Sep 23,boxscore,MIL,@,CIN,W,5,3,,81-70,2,7.5,Perdomo,Cessa,Williams,3:22,N,16658,1.09,+++,
152,Saturday Sep 24,boxscore,MIL,@,CIN,W,10,2,,82-70,2,6.5,Burnes,Ashcraft,,2:57,N,20472,1.30,++++,
153,Sunday Sep 25,boxscore,MIL,@,CIN,L,1,2,,82-71,2,6.5,Farmer,Bush,Díaz,2:46,D,19952,1.56,-,
154,Tuesday Sep 27,boxscore,MIL,,STL,L,2,6,,82-72,2,7.5,Mikolas,Houser,,3:13,N,29341,1.47,--,
155,Wednesday Sep 28,boxscore,MIL,,STL,W,5,1,,83-72,2,6.5,Woodruff,Quintana,,3:31,N,28835,1.35,+,
156,Thursday Sep 29,boxscore,MIL,,MIA,L,2,4,,83-73,2,7.0,Nance,Peralta,Floro,3:08,N,23122,1.83,-,
157,Friday Sep 30,boxscore,MIL,,MIA,W,1,0,,84-73,2,7.0,Burnes,Alcantara,Williams,2:28,N,31945,1.90,+,
